label, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y
35, 0.412382, 0.506948, 0.606374, 0.79474, 0.311108, 0.301688, 0.468446, 0.620578, 0.530536, 0.0524228, 0.684659, 0.859474, 0.295874, 0.591158, 0.783955, 0.778609, 0.138957, 0.58064, 0.433255, 0.600366, 0.643298, 0.76909, 0.896131, 0.7862, 
35, 0.343283, 0.57472, 0.588396, 0.874044, 0.274457, 0.358651, 0.382426, 0.697601, 0.557401, 0.0470233, 0.617019, 0.926267, 0.277077, 0.695004, 0.747984, 0.853018, 0.13069, 0.650742, 0.42909, 0.740967, 0.627155, 0.842271, 0.890422, 0.865688, 
35, 0.531875, 0.557596, 0.545307, 0.854561, 0.350599, 0.331715, 0.62037, 0.667866, 0.560788, 0.0584313, 0.530288, 0.911144, 0.309479, 0.693722, 0.776994, 0.783151, 0.134485, 0.69746, 0.462604, 0.690451, 0.657825, 0.765634, 0.888096, 0.799482, 
35, 0.3555, 0.52198, 0.593174, 0.857932, 0.26687, 0.308203, 0.418899, 0.6749, 0.570212, 0.0544554, 0.612526, 0.911237, 0.283495, 0.652036, 0.762702, 0.838907, 0.117209, 0.621908, 0.415054, 0.675872, 0.620276, 0.842266, 0.884071, 0.836045, 
35, 0.393079, 0.483698, 0.596489, 0.851417, 0.370193, 0.257986, 0.407962, 0.630472, 0.563103, 0.070246, 0.631967, 0.914342, 0.308524, 0.628209, 0.776974, 0.830055, 0.138006, 0.658665, 0.471429, 0.599112, 0.659641, 0.788631, 0.89231, 0.870774, 
35, 0.446809, 0.509174, 0.555914, 0.855267, 0.354192, 0.299011, 0.512191, 0.657541, 0.523465, 0.0581734, 0.588616, 0.914919, 0.307887, 0.667851, 0.744214, 0.81404, 0.158533, 0.665766, 0.456237, 0.669921, 0.628905, 0.769795, 0.870566, 0.862523, 
35, 0.380206, 0.509534, 0.5889, 0.842948, 0.360367, 0.311016, 0.394752, 0.65508, 0.587967, 0.0554939, 0.58972, 0.892231, 0.263157, 0.66972, 0.716643, 0.78161, 0.131571, 0.606858, 0.418121, 0.74375, 0.592332, 0.73872, 0.853675, 0.82889, 
35, 0.453505, 0.560838, 0.571828, 0.855069, 0.322958, 0.333165, 0.516858, 0.671327, 0.534595, 0.0583242, 0.606586, 0.910733, 0.310229, 0.670271, 0.768076, 0.814406, 0.151859, 0.653077, 0.458713, 0.686392, 0.645837, 0.801174, 0.890934, 0.827706, 
35, 0.456098, 0.552281, 0.5587, 0.863549, 0.291621, 0.326341, 0.550558, 0.68204, 0.548604, 0.0547575, 0.568085, 0.913453, 0.288032, 0.690135, 0.771627, 0.821861, 0.12567, 0.675834, 0.433052, 0.702909, 0.646955, 0.802875, 0.890331, 0.839938, 
35, 0.424627, 0.543819, 0.612254, 0.845466, 0.326267, 0.317532, 0.478017, 0.666648, 0.541971, 0.0571994, 0.687482, 0.912028, 0.300149, 0.628774, 0.774055, 0.822907, 0.136989, 0.606754, 0.449079, 0.648874, 0.659109, 0.813251, 0.886624, 0.832364, 
35, 0.488281, 0.598284, 0.555882, 0.899782, 0.293276, 0.350871, 0.577828, 0.711897, 0.510949, 0.0591836, 0.596641, 0.954553, 0.292828, 0.719982, 0.771505, 0.844318, 0.137915, 0.700189, 0.430055, 0.737515, 0.656552, 0.848706, 0.880903, 0.840143, 
35, 0.400135, 0.592933, 0.571878, 0.879566, 0.250481, 0.346977, 0.466591, 0.702154, 0.539121, 0.0531675, 0.602726, 0.934443, 0.272756, 0.697215, 0.750915, 0.844403, 0.125329, 0.651871, 0.419138, 0.742239, 0.620481, 0.83985, 0.879601, 0.848896, 
35, 0.411618, 0.522663, 0.60197, 0.845791, 0.334523, 0.296516, 0.456717, 0.654955, 0.562884, 0.0593494, 0.640799, 0.911027, 0.307906, 0.631105, 0.771968, 0.821747, 0.139884, 0.635576, 0.450619, 0.627308, 0.648933, 0.800633, 0.898356, 0.843435, 
35, 0.430638, 0.51546, 0.614296, 0.809042, 0.339611, 0.309347, 0.477666, 0.621948, 0.55998, 0.0586033, 0.67299, 0.873306, 0.31973, 0.613862, 0.782675, 0.777387, 0.140217, 0.590207, 0.461276, 0.632515, 0.663998, 0.74489, 0.895426, 0.808261, 
35, 0.430934, 0.575672, 0.582908, 0.876442, 0.322245, 0.351617, 0.489974, 0.69738, 0.550095, 0.0590266, 0.61573, 0.932292, 0.292131, 0.679525, 0.770699, 0.851002, 0.139165, 0.671898, 0.444303, 0.687112, 0.643011, 0.85199, 0.885389, 0.850115, 
35, 0.296672, 0.518215, 0.637348, 0.828945, 0.288065, 0.311551, 0.30228, 0.652859, 0.574786, 0.0552712, 0.717189, 0.890595, 0.287589, 0.621585, 0.76452, 0.832808, 0.129174, 0.588343, 0.441068, 0.653791, 0.652218, 0.809555, 0.892879, 0.859386, 
35, 0.353828, 0.545483, 0.600438, 0.86564, 0.293167, 0.33283, 0.391207, 0.676519, 0.536606, 0.0575399, 0.666659, 0.927639, 0.293035, 0.652218, 0.753542, 0.856238, 0.131173, 0.610364, 0.437759, 0.689641, 0.617901, 0.86253, 0.884055, 0.850184, 
36, 0.408372, 0.348278, 0.560441, 0.647009, 0.321922, 0.170722, 0.454067, 0.442128, 0.521935, 0.0703547, 0.625547, 0.749, 0.256833, 0.438188, 0.71289, 0.589387, 0.117574, 0.430797, 0.396389, 0.445595, 0.596667, 0.613516, 0.854867, 0.559911, 
36, 0.366546, 0.347862, 0.557074, 0.672008, 0.339338, 0.16507, 0.384021, 0.465267, 0.554129, 0.066582, 0.560718, 0.749965, 0.236758, 0.48228, 0.701654, 0.597667, 0.123633, 0.443492, 0.375876, 0.529981, 0.593319, 0.592266, 0.837171, 0.604422, 
36, 0.42693, 0.368625, 0.539588, 0.673136, 0.367066, 0.170508, 0.459903, 0.477748, 0.565752, 0.0659142, 0.507232, 0.754732, 0.244533, 0.509265, 0.702108, 0.568348, 0.120875, 0.487603, 0.386871, 0.5342, 0.591954, 0.551446, 0.827533, 0.587593, 
36, 0.435954, 0.363895, 0.574953, 0.661795, 0.330264, 0.181446, 0.493251, 0.462804, 0.528437, 0.0671276, 0.659879, 0.774006, 0.279826, 0.44697, 0.713871, 0.604691, 0.140767, 0.42801, 0.414724, 0.465362, 0.603024, 0.620123, 0.833604, 0.588023, 
36, 0.364988, 0.338975, 0.57725, 0.652938, 0.34058, 0.16028, 0.380207, 0.450391, 0.531817, 0.0598794, 0.648917, 0.757487, 0.256786, 0.436488, 0.6965, 0.605579, 0.126788, 0.416052, 0.405825, 0.459918, 0.595335, 0.609448, 0.835872, 0.600249, 
36, 0.405528, 0.358687, 0.524284, 0.657479, 0.307054, 0.178621, 0.46288, 0.463561, 0.50648, 0.0651954, 0.556199, 0.764703, 0.258302, 0.431087, 0.697677, 0.635619, 0.119629, 0.455641, 0.401487, 0.405733, 0.579717, 0.697166, 0.834883, 0.564029, 
36, 0.39815, 0.335291, 0.577789, 0.630198, 0.322081, 0.160252, 0.445473, 0.444183, 0.532276, 0.0641153, 0.685534, 0.776614, 0.26392, 0.409822, 0.721147, 0.590502, 0.124423, 0.425597, 0.408374, 0.393487, 0.613826, 0.617423, 0.858647, 0.55601, 
36, 0.366482, 0.356309, 0.593859, 0.661781, 0.312107, 0.18038, 0.398725, 0.460633, 0.536994, 0.0649924, 0.689499, 0.767219, 0.244196, 0.447633, 0.722088, 0.61073, 0.103431, 0.40708, 0.40541, 0.494077, 0.617456, 0.622981, 0.855258, 0.595138, 
36, 0.415281, 0.349112, 0.560446, 0.664568, 0.309262, 0.157247, 0.476407, 0.459734, 0.563995, 0.0674829, 0.55589, 0.751334, 0.259401, 0.463194, 0.706359, 0.588542, 0.124044, 0.429375, 0.396976, 0.497567, 0.613515, 0.589664, 0.839078, 0.586937, 
36, 0.452782, 0.347392, 0.578352, 0.641995, 0.38673, 0.164729, 0.489498, 0.44893, 0.549711, 0.0674956, 0.627671, 0.746571, 0.272216, 0.456685, 0.716124, 0.558109, 0.127697, 0.436265, 0.42022, 0.477599, 0.619963, 0.552292, 0.858195, 0.566702, 
36, 0.391809, 0.362854, 0.556945, 0.681979, 0.324102, 0.169446, 0.433659, 0.4824, 0.567485, 0.0656679, 0.544186, 0.758771, 0.249857, 0.485068, 0.692469, 0.608885, 0.121888, 0.450002, 0.401138, 0.526523, 0.587709, 0.604419, 0.8358, 0.614996, 
36, 0.437692, 0.373456, 0.549481, 0.652704, 0.335941, 0.251199, 0.506279, 0.455864, 0.490166, 0.0680732, 0.669401, 0.770093, 0.268534, 0.453244, 0.696193, 0.588154, 0.133704, 0.45518, 0.414475, 0.451149, 0.5891, 0.606912, 0.857893, 0.559832, 
36, 0.36783, 0.360406, 0.58358, 0.689313, 0.295958, 0.174183, 0.416078, 0.485415, 0.526286, 0.068701, 0.666929, 0.779457, 0.253708, 0.472396, 0.715774, 0.636597, 0.120737, 0.420891, 0.405319, 0.531121, 0.604251, 0.631916, 0.852329, 0.642328, 
36, 0.421381, 0.338503, 0.555426, 0.640573, 0.340043, 0.167923, 0.463848, 0.427564, 0.553576, 0.0708783, 0.558248, 0.735615, 0.255415, 0.459929, 0.69662, 0.54545, 0.126982, 0.40978, 0.402559, 0.517385, 0.595778, 0.547395, 0.840692, 0.542672, 
36, 0.398557, 0.335435, 0.543005, 0.652699, 0.321492, 0.141077, 0.441725, 0.444303, 0.52004, 0.0700379, 0.576848, 0.746101, 0.243274, 0.455318, 0.691063, 0.57588, 0.119352, 0.425177, 0.393247, 0.491795, 0.586538, 0.582011, 0.83145, 0.567645, 
36, 0.437648, 0.378576, 0.55343, 0.667955, 0.381183, 0.189219, 0.465431, 0.471748, 0.560262, 0.0672507, 0.545324, 0.743402, 0.243209, 0.512405, 0.696978, 0.555545, 0.127412, 0.467708, 0.379909, 0.56517, 0.600452, 0.541444, 0.850139, 0.577918, 
36, 0.419656, 0.351659, 0.550577, 0.652585, 0.35586, 0.166503, 0.457218, 0.460676, 0.509669, 0.0691909, 0.621247, 0.756086, 0.258246, 0.464418, 0.693513, 0.574138, 0.126029, 0.440226, 0.403273, 0.490954, 0.589565, 0.573074, 0.841176, 0.575648, 
36, 0.447401, 0.355723, 0.543797, 0.627488, 0.337083, 0.16685, 0.495946, 0.438836, 0.524946, 0.0663719, 0.582167, 0.754733, 0.249988, 0.431603, 0.698424, 0.55144, 0.114197, 0.428871, 0.403698, 0.434695, 0.589841, 0.578006, 0.842735, 0.516133, 
36, 0.419116, 0.346155, 0.563127, 0.63577, 0.336824, 0.17021, 0.463432, 0.440908, 0.525545, 0.0667021, 0.635108, 0.752349, 0.263501, 0.433955, 0.708747, 0.574147, 0.131775, 0.422205, 0.405807, 0.446649, 0.600593, 0.589578, 0.847922, 0.554291, 
36, 0.426473, 0.355175, 0.568201, 0.64012, 0.291444, 0.186665, 0.493066, 0.43828, 0.513144, 0.0692432, 0.668611, 0.749554, 0.250643, 0.427197, 0.725255, 0.582419, 0.122891, 0.401596, 0.395228, 0.456172, 0.609646, 0.61527, 0.850256, 0.546899, 
37, 0.162404, 0.322134, 0.521309, 0.78988, 0.16463, 0.138943, 0.160514, 0.477635, 0.549765, 0.0843476, 0.492761, 0.869303, 0.167153, 0.515463, 0.710042, 0.780659, 0.0736468, 0.477404, 0.258597, 0.552682, 0.552475, 0.770928, 0.83939, 0.788647, 
37, 0.27405, 0.342948, 0.506293, 0.788885, 0.196671, 0.165381, 0.340242, 0.494842, 0.512399, 0.0906543, 0.499608, 0.879942, 0.187573, 0.494105, 0.640378, 0.736861, 0.0957058, 0.458194, 0.295345, 0.536233, 0.504637, 0.69217, 0.796016, 0.788103, 
37, 0.228098, 0.366325, 0.468599, 0.822673, 0.154171, 0.19323, 0.290124, 0.511556, 0.520751, 0.0859339, 0.417821, 0.9101, 0.135818, 0.566985, 0.597708, 0.722692, 0.0519021, 0.510388, 0.23007, 0.630553, 0.457756, 0.657909, 0.77086, 0.802842, 
37, 0.189777, 0.341682, 0.510098, 0.800014, 0.128351, 0.161332, 0.241083, 0.492322, 0.509443, 0.0990138, 0.51075, 0.875279, 0.141338, 0.481799, 0.630682, 0.766616, 0.0530314, 0.46367, 0.24931, 0.503965, 0.476885, 0.708624, 0.805101, 0.832383, 
37, 0.24151, 0.367479, 0.499646, 0.825115, 0.157901, 0.191762, 0.316348, 0.524763, 0.53614, 0.0863943, 0.464459, 0.905758, 0.153269, 0.53597, 0.637971, 0.763211, 0.068103, 0.490282, 0.255217, 0.590663, 0.516269, 0.716821, 0.815831, 0.831006, 
37, 0.246702, 0.340994, 0.521369, 0.772334, 0.172518, 0.176898, 0.308959, 0.478707, 0.519701, 0.0913949, 0.523266, 0.865315, 0.146467, 0.490133, 0.654171, 0.699878, 0.0551777, 0.475804, 0.261083, 0.508124, 0.517639, 0.60616, 0.818846, 0.812913, 
37, 0.260779, 0.338476, 0.518181, 0.775666, 0.207032, 0.171409, 0.309457, 0.489787, 0.538426, 0.0922681, 0.495727, 0.860627, 0.175388, 0.491202, 0.648163, 0.715057, 0.0849609, 0.489382, 0.28791, 0.493467, 0.529095, 0.646245, 0.810468, 0.808856, 
37, 0.20067, 0.363445, 0.507762, 0.810544, 0.140225, 0.177313, 0.252164, 0.522014, 0.544179, 0.0933339, 0.470476, 0.885872, 0.149606, 0.53223, 0.682928, 0.773871, 0.0738499, 0.501482, 0.239695, 0.568796, 0.527975, 0.724941, 0.828175, 0.819737, 
37, 0.279351, 0.398451, 0.504804, 0.829024, 0.159857, 0.208313, 0.37017, 0.542963, 0.483409, 0.0910295, 0.523259, 0.90187, 0.171859, 0.558785, 0.655404, 0.745409, 0.086581, 0.463989, 0.265118, 0.662452, 0.501418, 0.691262, 0.855662, 0.815827, 
37, 0.272582, 0.368964, 0.505719, 0.770446, 0.15395, 0.182056, 0.357334, 0.502493, 0.525999, 0.0977211, 0.48133, 0.853006, 0.156243, 0.512685, 0.677023, 0.703563, 0.082141, 0.488323, 0.244282, 0.541629, 0.54813, 0.634933, 0.824456, 0.782066, 
37, 0.330533, 0.367488, 0.511573, 0.762668, 0.20288, 0.190214, 0.42506, 0.498757, 0.554895, 0.0772252, 0.466442, 0.847864, 0.182059, 0.521745, 0.642875, 0.66805, 0.0697332, 0.462675, 0.287963, 0.577438, 0.497797, 0.623958, 0.809404, 0.71866, 
37, 0.186694, 0.319903, 0.552441, 0.812563, 0.171183, 0.149377, 0.200618, 0.47298, 0.499734, 0.10788, 0.598756, 0.876476, 0.195078, 0.498015, 0.73606, 0.821076, 0.0936697, 0.45491, 0.294325, 0.540201, 0.592881, 0.788874, 0.862069, 0.849416, 
37, 0.323786, 0.352447, 0.481514, 0.767298, 0.222074, 0.169193, 0.404792, 0.498395, 0.532694, 0.0782124, 0.426119, 0.864898, 0.175235, 0.529042, 0.663622, 0.666043, 0.0714941, 0.525872, 0.277983, 0.532181, 0.514738, 0.615682, 0.802597, 0.713051, 
37, 0.203435, 0.326389, 0.516393, 0.798273, 0.169153, 0.156799, 0.234237, 0.478761, 0.46742, 0.100373, 0.572586, 0.889939, 0.160598, 0.472856, 0.650215, 0.773567, 0.0811082, 0.47668, 0.244193, 0.468833, 0.485027, 0.709415, 0.826061, 0.841858, 
37, 0.180523, 0.303215, 0.558207, 0.796467, 0.178029, 0.142456, 0.182954, 0.459946, 0.540393, 0.0983501, 0.576068, 0.876212, 0.176306, 0.474631, 0.715991, 0.791407, 0.0757241, 0.418623, 0.273926, 0.52899, 0.550857, 0.764142, 0.876138, 0.817849, 
37, 0.237428, 0.367668, 0.519644, 0.781318, 0.148276, 0.205848, 0.314436, 0.507443, 0.529664, 0.0782386, 0.509837, 0.863168, 0.14527, 0.517771, 0.645901, 0.713546, 0.0699668, 0.419486, 0.230891, 0.629523, 0.490158, 0.655883, 0.828734, 0.781238, 
37, 0.220569, 0.333057, 0.549804, 0.769174, 0.164828, 0.167673, 0.268679, 0.475801, 0.529016, 0.0808301, 0.571717, 0.852399, 0.165401, 0.467425, 0.659996, 0.731773, 0.0801465, 0.422742, 0.261099, 0.517581, 0.503308, 0.665793, 0.831334, 0.803922, 
37, 0.212544, 0.309814, 0.506904, 0.784091, 0.179117, 0.153432, 0.246077, 0.466691, 0.543155, 0.0864367, 0.469573, 0.873023, 0.141451, 0.516116, 0.656711, 0.70673, 0.0656171, 0.470525, 0.231875, 0.570479, 0.502951, 0.624255, 0.822475, 0.795642, 
37, 0.198954, 0.345571, 0.494096, 0.835585, 0.175147, 0.155221, 0.218002, 0.497873, 0.488431, 0.109417, 0.499386, 0.905437, 0.158925, 0.508207, 0.619562, 0.803884, 0.0681299, 0.496637, 0.253903, 0.52031, 0.461611, 0.767484, 0.787346, 0.84255, 
37, 0.205882, 0.35242, 0.498469, 0.783978, 0.159418, 0.190134, 0.247674, 0.498387, 0.517906, 0.0881964, 0.477522, 0.865158, 0.158652, 0.516476, 0.631062, 0.732262, 0.0819357, 0.445776, 0.245813, 0.596801, 0.489477, 0.672634, 0.801517, 0.804049, 
38, 0.307136, 0.257319, 0.605338, 0.627072, 0.180041, 0.133505, 0.425405, 0.372536, 0.521802, 0.0932346, 0.743434, 0.745126, 0.218512, 0.330252, 0.733921, 0.598779, 0.12517, 0.27374, 0.33806, 0.402629, 0.614308, 0.546378, 0.840234, 0.645354, 
38, 0.301332, 0.254415, 0.631278, 0.641458, 0.194088, 0.132566, 0.408009, 0.37562, 0.607109, 0.0856042, 0.661192, 0.732708, 0.213208, 0.35381, 0.783576, 0.612476, 0.118004, 0.298567, 0.315602, 0.413225, 0.646861, 0.607861, 0.884287, 0.615876, 
38, 0.290071, 0.260949, 0.616509, 0.631797, 0.156542, 0.140676, 0.430742, 0.387656, 0.59286, 0.080573, 0.650656, 0.735493, 0.211842, 0.359367, 0.763032, 0.603767, 0.123445, 0.2881, 0.321978, 0.448159, 0.645845, 0.552043, 0.863471, 0.648099, 
38, 0.33167, 0.238082, 0.59576, 0.615771, 0.184106, 0.105836, 0.481008, 0.371918, 0.551421, 0.0879545, 0.664682, 0.734068, 0.202635, 0.315021, 0.728233, 0.573553, 0.116264, 0.248343, 0.311611, 0.39915, 0.608952, 0.531416, 0.821159, 0.606379, 
38, 0.321076, 0.241293, 0.564634, 0.632237, 0.16187, 0.116988, 0.486804, 0.370689, 0.549273, 0.0875757, 0.583905, 0.728206, 0.207612, 0.349612, 0.712079, 0.585562, 0.123892, 0.280838, 0.305162, 0.429747, 0.607807, 0.544042, 0.826376, 0.631074, 
38, 0.298749, 0.257167, 0.634188, 0.66264, 0.165483, 0.114567, 0.437633, 0.405779, 0.570395, 0.0887525, 0.723821, 0.759394, 0.225069, 0.353746, 0.768645, 0.648118, 0.12719, 0.306179, 0.318313, 0.399059, 0.644572, 0.62567, 0.869783, 0.666417, 
38, 0.291105, 0.251282, 0.624082, 0.657775, 0.162683, 0.136771, 0.448798, 0.391893, 0.510648, 0.095572, 0.788988, 0.754568, 0.221123, 0.348343, 0.767058, 0.646441, 0.124823, 0.287415, 0.320578, 0.411267, 0.65008, 0.614572, 0.862686, 0.672493, 
38, 0.349162, 0.256035, 0.63138, 0.621111, 0.240479, 0.124169, 0.440229, 0.366529, 0.570223, 0.0877904, 0.723178, 0.735073, 0.239881, 0.339265, 0.760085, 0.570426, 0.125795, 0.271343, 0.366598, 0.414707, 0.637959, 0.512788, 0.860908, 0.61801, 
38, 0.342681, 0.257216, 0.605135, 0.642616, 0.221189, 0.107251, 0.456152, 0.397282, 0.570086, 0.0839, 0.646766, 0.732053, 0.241398, 0.368714, 0.752219, 0.598609, 0.123037, 0.288813, 0.373756, 0.458064, 0.641195, 0.546633, 0.858916, 0.64856, 
38, 0.320207, 0.249819, 0.644623, 0.625834, 0.190002, 0.112741, 0.449571, 0.386012, 0.538298, 0.0843787, 0.830483, 0.749474, 0.220081, 0.332772, 0.766431, 0.592183, 0.124658, 0.259723, 0.344641, 0.428125, 0.641421, 0.513941, 0.886393, 0.667265, 
38, 0.307757, 0.272024, 0.647693, 0.638743, 0.206661, 0.15692, 0.417697, 0.397197, 0.546842, 0.0819706, 0.812443, 0.764005, 0.223218, 0.343708, 0.758355, 0.607336, 0.117185, 0.273665, 0.357117, 0.43216, 0.638182, 0.532066, 0.869329, 0.676845, 
38, 0.322777, 0.257789, 0.635023, 0.617964, 0.199237, 0.135333, 0.437791, 0.371793, 0.558089, 0.0896374, 0.761403, 0.732042, 0.226937, 0.331228, 0.752111, 0.57854, 0.125902, 0.266101, 0.35539, 0.414029, 0.632572, 0.510764, 0.855067, 0.636914, 
38, 0.33427, 0.257461, 0.635921, 0.630061, 0.1984, 0.132354, 0.461883, 0.374964, 0.570018, 0.0900515, 0.731605, 0.740887, 0.23826, 0.332858, 0.766005, 0.595303, 0.139006, 0.283996, 0.368147, 0.396801, 0.652487, 0.52508, 0.866101, 0.657222, 
38, 0.354216, 0.260474, 0.62724, 0.632927, 0.243203, 0.110957, 0.452206, 0.392452, 0.57356, 0.0845059, 0.703901, 0.736529, 0.243511, 0.35932, 0.762186, 0.584178, 0.143508, 0.293775, 0.369956, 0.442195, 0.640895, 0.524902, 0.868453, 0.636113, 
38, 0.325293, 0.268408, 0.632854, 0.639318, 0.208719, 0.136888, 0.436742, 0.394145, 0.55212, 0.0887431, 0.748729, 0.742373, 0.239222, 0.350549, 0.762351, 0.607139, 0.135168, 0.289818, 0.363107, 0.422856, 0.650059, 0.560577, 0.863345, 0.649016, 
38, 0.296573, 0.263472, 0.608377, 0.664524, 0.163664, 0.125343, 0.428941, 0.401038, 0.603087, 0.0808004, 0.614269, 0.752834, 0.213723, 0.375782, 0.75611, 0.634839, 0.125186, 0.315893, 0.323303, 0.449906, 0.630543, 0.618766, 0.867626, 0.649113, 
38, 0.34272, 0.256673, 0.656538, 0.648751, 0.19203, 0.125338, 0.507838, 0.400585, 0.613756, 0.0838025, 0.707563, 0.738345, 0.24292, 0.351252, 0.789404, 0.616733, 0.141385, 0.281619, 0.365336, 0.435206, 0.671817, 0.591773, 0.89261, 0.638641, 
38, 0.334924, 0.274341, 0.614202, 0.66141, 0.236341, 0.149741, 0.447425, 0.416532, 0.620224, 0.0843774, 0.607324, 0.748553, 0.232702, 0.389359, 0.76374, 0.611089, 0.13806, 0.321175, 0.34325, 0.469004, 0.644373, 0.596819, 0.87047, 0.623847, 
38, 0.329663, 0.250345, 0.572822, 0.616079, 0.208266, 0.125087, 0.439225, 0.363391, 0.534551, 0.0885383, 0.623445, 0.716813, 0.196104, 0.333222, 0.723628, 0.567014, 0.111863, 0.278371, 0.304582, 0.403855, 0.60661, 0.518506, 0.825471, 0.609231, 
38, 0.328719, 0.229865, 0.628748, 0.608897, 0.226922, 0.118066, 0.443865, 0.356324, 0.597108, 0.0839527, 0.680715, 0.726866, 0.227938, 0.334478, 0.773552, 0.567596, 0.140461, 0.286289, 0.34527, 0.399114, 0.651599, 0.533039, 0.867325, 0.594166, 
39, 0.37057, 0.419682, 0.472941, 0.810254, 0.413114, 0.303368, 0.333857, 0.520054, 0.394585, 0.0998606, 0.554616, 0.899736, 0.23907, 0.557849, 0.620093, 0.696572, 0.126602, 0.606793, 0.327793, 0.519239, 0.515573, 0.650182, 0.726669, 0.743875, 
39, 0.486577, 0.421106, 0.535233, 0.768435, 0.525396, 0.302251, 0.459936, 0.502674, 0.47517, 0.091335, 0.609875, 0.862924, 0.290525, 0.544457, 0.735556, 0.65753, 0.168424, 0.59424, 0.395693, 0.501577, 0.617718, 0.639828, 0.842773, 0.673637, 
39, 0.460681, 0.375254, 0.520282, 0.763512, 0.435913, 0.24882, 0.481156, 0.479774, 0.479762, 0.100067, 0.565176, 0.858002, 0.294295, 0.509605, 0.687996, 0.648344, 0.170748, 0.577197, 0.392162, 0.456063, 0.586822, 0.589677, 0.799489, 0.712994, 
39, 0.465349, 0.343786, 0.491997, 0.708501, 0.544416, 0.221998, 0.402937, 0.43992, 0.399921, 0.0940511, 0.611531, 0.815364, 0.282144, 0.493365, 0.686273, 0.574257, 0.157783, 0.570815, 0.376499, 0.434602, 0.580554, 0.526971, 0.794138, 0.622503, 
39, 0.506778, 0.411335, 0.518483, 0.786801, 0.516359, 0.285317, 0.498334, 0.522399, 0.518849, 0.0946649, 0.518131, 0.860844, 0.325316, 0.569931, 0.724997, 0.664503, 0.190993, 0.67685, 0.413562, 0.499687, 0.625177, 0.665764, 0.811464, 0.663411, 
39, 0.522201, 0.436149, 0.486132, 0.798388, 0.604668, 0.298885, 0.465128, 0.531147, 0.526273, 0.0906881, 0.444214, 0.88396, 0.27526, 0.624035, 0.760391, 0.627286, 0.123175, 0.722821, 0.393253, 0.547392, 0.63326, 0.640279, 0.867499, 0.616339, 
39, 0.381095, 0.45473, 0.434798, 0.793374, 0.440294, 0.300555, 0.340383, 0.560756, 0.368669, 0.0774063, 0.520925, 0.88823, 0.23326, 0.593553, 0.609995, 0.697485, 0.135271, 0.661705, 0.313134, 0.538, 0.513208, 0.674407, 0.722421, 0.724291, 
39, 0.429223, 0.488311, 0.529877, 0.797979, 0.416283, 0.411758, 0.442333, 0.565865, 0.451723, 0.0776835, 0.602806, 0.86555, 0.267154, 0.611223, 0.701211, 0.688028, 0.139025, 0.60459, 0.373342, 0.61672, 0.585527, 0.663599, 0.809594, 0.710915, 
39, 0.404707, 0.447999, 0.49685, 0.796201, 0.45371, 0.30626, 0.371303, 0.544615, 0.42286, 0.0879474, 0.595651, 0.892593, 0.260906, 0.57045, 0.682726, 0.712064, 0.152333, 0.624892, 0.347115, 0.527222, 0.576862, 0.705366, 0.7844, 0.718496, 
39, 0.461132, 0.448384, 0.484569, 0.819848, 0.515831, 0.305903, 0.424173, 0.544658, 0.48646, 0.0898951, 0.482768, 0.903728, 0.271875, 0.611484, 0.709571, 0.677496, 0.162112, 0.695021, 0.363755, 0.541558, 0.594402, 0.67372, 0.819814, 0.68111, 
39, 0.457772, 0.468562, 0.503817, 0.825007, 0.518621, 0.330668, 0.412459, 0.571247, 0.432935, 0.0873713, 0.587111, 0.911762, 0.291453, 0.615252, 0.691491, 0.715177, 0.163243, 0.680327, 0.386844, 0.566836, 0.578618, 0.702838, 0.808314, 0.727948, 
39, 0.449964, 0.364356, 0.50677, 0.751219, 0.520533, 0.237708, 0.391108, 0.469981, 0.447782, 0.103421, 0.567811, 0.839234, 0.264196, 0.527469, 0.708175, 0.602368, 0.139053, 0.570849, 0.36675, 0.491919, 0.593007, 0.580983, 0.822729, 0.623639, 
39, 0.457925, 0.430611, 0.462163, 0.797878, 0.534289, 0.318803, 0.394543, 0.523411, 0.413447, 0.0909627, 0.50768, 0.874988, 0.263203, 0.590273, 0.655556, 0.65753, 0.136742, 0.659025, 0.371743, 0.531265, 0.560923, 0.648233, 0.761424, 0.667932, 
39, 0.412389, 0.365013, 0.517911, 0.713603, 0.416238, 0.273929, 0.408604, 0.454562, 0.444753, 0.086678, 0.600966, 0.801955, 0.259952, 0.469123, 0.698208, 0.636775, 0.120544, 0.52347, 0.362439, 0.42917, 0.58643, 0.620721, 0.813566, 0.653344, 
39, 0.391113, 0.40009, 0.442858, 0.77981, 0.444211, 0.291491, 0.344891, 0.494626, 0.410004, 0.0884003, 0.475948, 0.866118, 0.230408, 0.547891, 0.635298, 0.670275, 0.116712, 0.589777, 0.32366, 0.513537, 0.522996, 0.688885, 0.745595, 0.651998, 
